customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,CLV,ARPU,ServiceCount,EngagementScore,ContractRisk,SupportDependency,TenureGroup,Segment,SegmentName
2928-HLDBA,Female,0,0,0,6,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.7,112.75,0,124.19999999999999,18.791666666666668,1,0.07757048092868987,2,0,New Customer,0,Budget Basic
0404-SWRVG,Male,0,0,0,3,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.4,229.55,1,223.20000000000002,76.51666666666667,2,0.2834577114427861,2,0,New Customer,2,At Risk Newcomers
6497-TILVL,Female,0,1,1,7,1,0,DSL,1,0,0,0,0,0,Month-to-month,0,Mailed check,50.7,350.35,0,354.90000000000003,50.050000000000004,2,0.22336926478717523,2,0,New Customer,2,At Risk Newcomers
7219-TLZHO,Female,0,1,1,4,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.85,62.9,0,83.4,15.725,1,0.06880873410724157,2,0,New Customer,0,Budget Basic
4622-YNKIJ,Male,0,0,0,33,1,0,Fiber optic,1,0,0,1,1,0,Two year,1,Electronic check,88.95,3027.65,0,2935.35,91.7469696969697,4,0.5539386401326699,0,1,Regular Customer,3,Growing Engaged
4412-YLTKF,Female,1,0,0,27,1,1,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Electronic check,78.05,2135.5,1,2107.35,79.0925925925926,3,0.44834162520729687,2,1,Regular Customer,2,At Risk Newcomers
6734-PSBAW,Male,0,1,0,72,1,1,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),23.55,1723.95,0,1695.6000000000001,23.94375,2,0.43424543946932004,0,0,Very Loyal Customer,0,Budget Basic
3930-ZGWVE,Male,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.75,19.75,0,19.75,19.75,1,0.051271420674405745,2,0,New Customer,0,Budget Basic
2639-UGMAZ,Male,1,0,0,71,0,0,DSL,1,1,0,0,1,1,One year,1,Electronic check,56.45,3985.35,0,4007.9500000000003,56.131690140845066,4,0.6220702045328911,1,1,Very Loyal Customer,3,Growing Engaged
2876-GZYZC,Female,0,0,0,13,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,85.95,1215.65,0,1117.3500000000001,93.51153846153846,3,0.40972913211719186,2,0,Regular Customer,2,At Risk Newcomers
6207-WIOLX,Female,0,1,1,25,0,0,DSL,1,1,1,0,1,1,Month-to-month,1,Credit card (automatic),58.6,1502.65,1,1465.0,60.106,5,0.4579049198452183,2,2,Regular Customer,2,At Risk Newcomers
8587-XYZSF,Male,0,0,0,67,1,0,DSL,0,0,0,1,0,0,Two year,0,Bank transfer (automatic),50.55,3260.1,0,3386.85,48.65820895522388,2,0.500649530127142,0,1,Very Loyal Customer,3,Growing Engaged
3091-FYHKI,Male,0,0,0,1,0,0,DSL,0,0,0,0,0,1,Month-to-month,1,Electronic check,35.45,35.45,1,35.45,35.45,1,0.1033443891652847,2,0,New Customer,0,Budget Basic
2372-HWUHI,Male,0,0,0,2,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,44.35,81.25,1,88.7,40.625,1,0.1374930901050304,2,0,New Customer,0,Budget Basic
7799-LGRDP,Female,0,0,0,43,1,1,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),25.7,1188.2,0,1105.1,27.632558139534886,2,0.30711719181868435,0,0,Loyal Customer,0,Budget Basic
7850-VWJUU,Female,0,0,0,23,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),75.0,1778.5,0,1725.0,77.32608695652173,2,0.37804035378662243,2,0,Regular Customer,2,At Risk Newcomers
3774-VBNXY,Female,0,1,1,64,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.2,1277.75,0,1292.8,19.96484375,1,0.34443062465450525,0,0,Very Loyal Customer,0,Budget Basic
6217-KDYWC,Male,0,0,1,57,1,0,No,0,0,0,0,0,0,Two year,1,Mailed check,19.6,1170.55,0,1117.2,20.5359649122807,1,0.310033167495854,0,0,Loyal Customer,0,Budget Basic
0390-DCFDQ,Female,1,1,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,70.45,70.45,1,70.45,70.45,1,0.21943062465450525,2,0,New Customer,2,At Risk Newcomers
3146-MSEGF,Female,1,1,1,72,1,1,DSL,1,1,1,1,1,1,Two year,1,Credit card (automatic),88.05,6425.65,0,6339.599999999999,89.24513888888889,8,0.8981757877280265,0,3,Very Loyal Customer,1,Loyal High Value
4080-OGPJL,Female,0,0,0,8,1,1,DSL,1,0,0,1,0,1,Month-to-month,0,Electronic check,71.15,563.65,1,569.2,70.45625,5,0.4208264234383638,2,1,New Customer,2,At Risk Newcomers
1095-WGNGG,Female,0,1,0,61,1,1,Fiber optic,0,1,0,0,1,1,Two year,1,Bank transfer (automatic),101.05,5971.25,0,6164.05,97.88934426229508,5,0.7653676064123826,0,1,Very Loyal Customer,1,Loyal High Value
2636-SJDOU,Male,0,0,0,64,1,1,Fiber optic,1,1,0,0,0,0,One year,1,Credit card (automatic),84.3,5289.05,0,5395.2,82.64140625,4,0.6820342730790493,1,1,Very Loyal Customer,1,Loyal High Value
1131-QQZEB,Male,1,1,0,71,1,1,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),23.95,1756.2,0,1700.45,24.735211267605635,2,0.430942509673853,0,0,Very Loyal Customer,0,Budget Basic
5716-EZXZN,Female,0,1,1,65,1,1,Fiber optic,1,1,0,1,1,0,Two year,1,Credit card (automatic),99.05,6416.7,0,6438.25,98.71846153846154,6,0.818919292426755,0,2,Very Loyal Customer,1,Loyal High Value
6837-BJYDQ,Male,0,0,0,3,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,19.6,61.35,0,58.800000000000004,20.45,1,0.06003316749585406,1,0,New Customer,0,Budget Basic
2135-RXIHG,Male,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,45.65,45.65,1,45.65,45.65,1,0.13717523493642894,2,0,New Customer,0,Budget Basic
6440-DKQGE,Male,0,0,1,30,1,0,DSL,0,1,1,0,1,0,One year,0,Credit card (automatic),64.5,1929.95,0,1935.0,64.33166666666666,4,0.458955223880597,1,2,Regular Customer,3,Growing Engaged
3466-BYAVD,Male,0,1,1,15,1,0,DSL,0,1,1,1,0,1,Month-to-month,1,Mailed check,69.5,1071.4,0,1042.5,71.42666666666668,5,0.4477611940298507,2,3,Regular Customer,2,At Risk Newcomers
3780-YVMFA,Female,0,1,1,8,1,0,DSL,0,0,0,1,1,1,Month-to-month,1,Electronic check,68.55,564.35,0,548.4,70.54375,4,0.37053620784964075,2,1,New Customer,2,At Risk Newcomers
3874-EQOEP,Male,0,0,0,7,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,0,Mailed check,95.0,655.5,1,665.0,93.64285714285714,4,0.4536346047540077,2,0,New Customer,2,At Risk Newcomers
1679-JRFBR,Female,0,1,1,70,1,1,Fiber optic,1,1,1,0,1,1,One year,1,Credit card (automatic),108.15,7930.55,0,7570.5,113.29357142857143,7,0.9139165284687674,1,2,Very Loyal Customer,1,Loyal High Value
9073-ZZIAY,Male,0,1,1,62,1,0,DSL,1,1,1,1,1,1,Two year,0,Electronic check,86.1,5215.25,0,5338.2,84.11693548387096,7,0.8037451630735214,0,3,Very Loyal Customer,1,Loyal High Value
3077-RSNTJ,Female,0,1,1,6,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.7,113.5,0,118.19999999999999,18.916666666666668,1,0.07425373134328357,2,0,New Customer,0,Budget Basic
6551-GNYDG,Female,0,1,1,14,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Bank transfer (automatic),80.9,1152.8,0,1132.6000000000001,82.34285714285714,2,0.35594250967385294,2,0,Regular Customer,2,At Risk Newcomers
9167-APMXZ,Female,0,0,0,22,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Bank transfer (automatic),84.15,1821.95,0,1851.3000000000002,82.81590909090909,3,0.4454256495301272,2,0,Regular Customer,2,At Risk Newcomers
2749-CTKAJ,Male,0,1,1,22,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,20.15,419.9,0,443.29999999999995,19.086363636363636,1,0.14982034273079048,1,0,Regular Customer,0,Budget Basic
6371-NZYEG,Male,0,1,1,16,1,0,DSL,1,0,1,0,1,0,Two year,0,Mailed check,64.25,1024.0,0,1028.0,64.0,4,0.3933112216694306,0,1,Regular Customer,2,At Risk Newcomers
7554-NEWDD,Male,0,0,0,10,1,1,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),25.7,251.6,0,257.0,25.16,2,0.1543394140409066,0,0,New Customer,0,Budget Basic
8992-VONJD,Female,0,0,1,13,1,0,DSL,1,1,0,0,0,0,Month-to-month,1,Electronic check,56.0,764.55,0,728.0,58.81153846153846,3,0.3103924820342731,2,1,Regular Customer,2,At Risk Newcomers
0867-MKZVY,Female,0,1,0,20,1,1,Fiber optic,1,0,0,0,0,0,Month-to-month,0,Electronic check,82.4,1592.35,1,1648.0,79.61749999999999,3,0.43036207849640684,2,0,Regular Customer,2,At Risk Newcomers
4482-EWFMI,Female,0,0,0,2,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.7,135.2,0,139.4,67.6,1,0.22157269209508015,2,0,New Customer,2,At Risk Newcomers
4648-YPBTM,Male,0,0,0,53,1,1,DSL,0,1,1,1,0,1,Two year,1,Bank transfer (automatic),73.9,3958.25,0,3916.7000000000003,74.68396226415095,6,0.6799474847982311,0,3,Loyal Customer,3,Growing Engaged
2907-ILJBN,Female,0,1,1,11,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,20.6,233.9,0,226.60000000000002,21.263636363636365,1,0.10038695411829741,1,0,New Customer,0,Budget Basic
6345-FZOQH,Male,0,1,0,69,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.9,1363.45,0,1373.1,19.76014492753623,1,0.36658374792703147,0,0,Very Loyal Customer,0,Budget Basic
3376-BMGFE,Female,0,0,0,4,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),70.9,273.0,1,283.6,68.25,1,0.234812050856827,2,0,New Customer,2,At Risk Newcomers
5997-OPVFA,Male,0,1,0,72,1,1,DSL,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),89.05,6254.45,0,6411.599999999999,86.86736111111111,8,0.9014925373134327,0,3,Very Loyal Customer,1,Loyal High Value
3445-HXXGF,Male,1,1,0,58,0,0,DSL,0,1,1,0,0,1,Month-to-month,1,Electronic check,45.3,2651.2,1,2627.3999999999996,45.710344827586205,3,0.4832365948037589,2,2,Loyal Customer,3,Growing Engaged
1159-WFSGR,Female,0,1,1,16,1,0,No,0,0,0,0,0,0,Month-to-month,0,Electronic check,20.4,321.4,0,326.4,20.0875,1,0.12287175234936427,2,0,Regular Customer,0,Budget Basic
7654-YWJUF,Male,0,1,0,43,1,0,Fiber optic,1,0,1,1,0,0,One year,1,Bank transfer (automatic),84.25,3539.25,0,3622.75,82.30813953488372,4,0.5846462133775567,1,2,Loyal Customer,3,Growing Engaged
1875-QIVME,Female,0,1,0,2,1,1,Fiber optic,0,0,1,1,1,1,Month-to-month,1,Electronic check,104.4,242.8,1,208.8,121.4,6,0.5449972360420122,2,2,New Customer,2,At Risk Newcomers
6727-IOTLZ,Male,0,1,0,14,1,0,DSL,0,1,1,1,1,1,Two year,0,Mailed check,81.95,1181.75,0,1147.3,84.41071428571429,6,0.5260917634051961,0,3,Regular Customer,2,At Risk Newcomers
0691-JVSYA,Female,0,1,0,53,1,0,Fiber optic,0,0,1,0,1,1,One year,1,Bank transfer (automatic),94.85,5000.2,1,5027.049999999999,94.3433962264151,4,0.6661000552791597,1,1,Loyal Customer,3,Growing Engaged
5918-VUKWP,Female,0,0,0,32,1,0,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),20.55,654.55,0,657.6,20.4546875,1,0.19744333886124932,1,0,Regular Customer,0,Budget Basic
1744-JHKYS,Female,0,1,0,34,1,1,No,0,0,0,0,0,0,Month-to-month,0,Electronic check,24.7,780.2,0,839.8,22.947058823529414,2,0.2621337755666114,2,0,Regular Customer,0,Budget Basic
2656-FMOKZ,Female,1,0,0,15,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,74.45,1145.7,1,1116.75,76.38000000000001,2,0.33917910447761196,2,0,Regular Customer,2,At Risk Newcomers
2070-FNEXE,Female,1,0,0,7,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),76.45,503.6,1,535.15,71.94285714285715,2,0.3087755666113875,2,0,New Customer,2,At Risk Newcomers
5947-SGKCL,Female,0,1,1,15,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Bank transfer (automatic),105.35,1559.25,0,1580.25,103.95,6,0.6083333333333333,2,2,Regular Customer,2,At Risk Newcomers
3712-PKXZA,Male,0,1,0,61,1,0,No,0,0,0,0,0,0,One year,1,Credit card (automatic),20.55,1252.0,0,1253.55,20.524590163934427,1,0.33170259812050856,1,0,Very Loyal Customer,0,Budget Basic
6317-YPKDH,Female,0,0,0,1,0,0,DSL,0,1,0,0,0,0,Month-to-month,0,Bank transfer (automatic),29.95,29.95,1,29.95,29.95,1,0.08510226644555002,2,1,New Customer,0,Budget Basic
6582-OIVSP,Female,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,45.3,45.3,0,45.3,45.3,1,0.13601437258153673,2,0,New Customer,0,Budget Basic
9367-WXLCH,Male,0,0,0,8,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,0,Bank transfer (automatic),84.5,662.65,1,676.0,82.83125,3,0.38177169707020453,2,0,New Customer,2,At Risk Newcomers
5524-KHNJP,Male,0,1,1,33,1,0,DSL,1,0,1,0,1,1,One year,0,Credit card (automatic),74.75,2453.3,0,2466.75,74.34242424242424,5,0.5485074626865671,1,1,Regular Customer,3,Growing Engaged
1918-ZBFQJ,Female,0,0,0,13,1,0,Fiber optic,0,1,1,0,0,0,Month-to-month,1,Electronic check,79.25,1111.65,1,1030.25,85.51153846153846,3,0.38750690989496955,2,2,Regular Customer,2,At Risk Newcomers
1024-GUALD,Female,0,1,0,1,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,24.8,24.8,1,24.8,24.8,0,0.026354339414040907,2,0,New Customer,0,Budget Basic
4827-USJHP,Male,0,0,0,20,1,0,DSL,0,1,0,0,0,0,Month-to-month,1,Mailed check,51.8,1023.85,0,1036.0,51.1925,2,0.2872028745163073,2,1,Regular Customer,2,At Risk Newcomers
8167-GJLRN,Male,0,0,0,3,0,0,DSL,0,0,0,1,0,0,Month-to-month,0,Electronic check,30.4,82.15,0,91.19999999999999,27.383333333333336,1,0.0958540630182421,2,1,New Customer,0,Budget Basic
0956-SYCWG,Female,0,0,0,13,1,0,No,0,0,0,0,0,0,One year,0,Electronic check,19.65,244.8,0,255.45,18.83076923076923,1,0.10649530127142066,1,0,Regular Customer,0,Budget Basic
8017-UVSZU,Female,0,1,0,40,1,1,DSL,0,1,0,0,0,0,Month-to-month,0,Credit card (automatic),56.6,2379.1,0,2264.0,59.4775,3,0.4373825317855169,2,1,Loyal Customer,3,Growing Engaged
7100-FQPRV,Male,0,1,1,43,1,1,DSL,1,0,0,1,0,1,One year,1,Credit card (automatic),71.9,3173.35,0,3091.7000000000003,73.79883720930232,5,0.5853510226644555,1,1,Loyal Customer,3,Growing Engaged
2472-OVKUP,Male,0,1,0,6,1,0,Fiber optic,0,1,1,0,0,1,Month-to-month,1,Electronic check,91.0,531.0,1,546.0,88.5,4,0.43573797678275294,2,2,New Customer,2,At Risk Newcomers
2984-RGEYA,Female,0,1,1,69,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),19.75,1375.4,0,1362.75,19.933333333333334,1,0.36608623548922054,0,0,Very Loyal Customer,0,Budget Basic
9680-NIAUV,Female,0,1,1,72,1,1,Fiber optic,1,1,1,0,1,1,Two year,0,Credit card (automatic),109.7,8129.3,0,7898.400000000001,112.90694444444445,7,0.9283167495854063,0,2,Very Loyal Customer,1,Loyal High Value
2146-EGVDT,Male,0,1,1,59,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),19.3,1192.7,0,1138.7,20.215254237288136,1,0.31829740187949146,0,0,Loyal Customer,0,Budget Basic
2604-IJPDU,Female,0,1,0,20,1,0,Fiber optic,1,1,0,1,1,0,Month-to-month,1,Electronic check,96.55,1901.65,0,1931.0,95.08250000000001,5,0.5606274184632394,2,2,Regular Customer,3,Growing Engaged
9178-JHUVJ,Male,0,1,1,24,1,1,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),24.1,587.4,0,578.4000000000001,24.474999999999998,2,0.2138474295190713,0,0,Regular Customer,0,Budget Basic
6168-YBYNP,Male,0,0,0,59,1,1,Fiber optic,0,1,1,1,1,1,Month-to-month,1,Electronic check,111.35,6519.75,0,6569.65,110.5042372881356,7,0.8736042012161415,2,3,Loyal Customer,1,Loyal High Value
7255-SSFBC,Male,0,1,1,72,1,1,Fiber optic,0,1,1,1,1,1,Two year,1,Bank transfer (automatic),112.25,8041.65,0,8082.0,111.68958333333333,7,0.9367744610281924,0,3,Very Loyal Customer,1,Loyal High Value
3645-DEYGF,Male,0,0,1,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.75,20.75,0,20.75,20.75,1,0.05458817025981205,2,0,New Customer,0,Budget Basic
9323-HGFWY,Female,0,1,0,27,1,0,Fiber optic,1,0,0,1,1,1,One year,1,Credit card (automatic),101.9,2681.15,0,2751.3,99.30185185185185,5,0.6107794361525705,1,1,Regular Customer,3,Growing Engaged
8544-GOQSH,Female,0,0,0,14,1,0,Fiber optic,0,1,0,1,0,0,Month-to-month,1,Credit card (automatic),80.05,1112.3,0,1120.7,79.45,3,0.3947899391929242,2,2,Regular Customer,2,At Risk Newcomers
3363-DTIVD,Male,0,1,1,71,1,1,Fiber optic,1,0,1,0,1,1,Two year,0,Electronic check,105.55,7405.5,0,7494.05,104.30281690140845,6,0.8682559425096739,0,1,Very Loyal Customer,1,Loyal High Value
7018-WBJNK,Male,0,0,1,13,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Credit card (automatic),78.3,1033.95,0,1017.9,79.53461538461539,2,0.3426893311221669,2,0,Regular Customer,2,At Risk Newcomers
9142-KZXOP,Male,0,0,0,44,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),68.85,2958.95,0,3029.3999999999996,67.24886363636364,1,0.4131978993919292,2,0,Loyal Customer,3,Growing Engaged
7674-YTAFD,Female,0,0,0,33,1,0,Fiber optic,0,1,0,1,0,0,One year,1,Bank transfer (automatic),79.95,2684.85,0,2638.35,81.35909090909091,3,0.48242122719734654,1,2,Regular Customer,3,Growing Engaged
6348-SNFUS,Male,0,1,1,72,0,0,DSL,1,1,1,1,0,1,Two year,1,Credit card (automatic),55.45,4179.2,0,3992.4,58.044444444444444,5,0.6650497512437811,0,3,Very Loyal Customer,3,Growing Engaged
1285-OKIPP,Male,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,0,Electronic check,79.9,79.9,1,79.9,79.9,2,0.2924405749032615,2,0,New Customer,2,At Risk Newcomers
7825-ECJRF,Female,0,0,0,19,1,0,Fiber optic,1,0,1,1,1,1,Month-to-month,1,Electronic check,106.6,1934.45,1,2025.3999999999999,101.81315789473685,6,0.6309977888336097,2,2,Regular Customer,3,Growing Engaged
1347-KTTTA,Male,0,1,0,64,1,0,Fiber optic,0,1,1,1,1,1,One year,1,Credit card (automatic),102.45,6654.1,0,6556.8,103.9703125,6,0.825566611387507,1,3,Very Loyal Customer,1,Loyal High Value
7841-TZDMQ,Male,0,0,0,2,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),46.0,84.5,1,92.0,42.25,1,0.1429657269209508,2,0,New Customer,0,Budget Basic
4195-NZGTA,Female,0,0,0,1,0,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,25.25,25.25,0,25.25,25.25,0,0.02784687672747375,2,0,New Customer,0,Budget Basic
7157-SMCFK,Male,0,0,1,61,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.75,1124.2,0,1204.75,18.42950819672131,1,0.3290491984521835,0,0,Very Loyal Customer,0,Budget Basic
4709-LKHYG,Female,0,1,1,29,1,0,No,0,0,0,0,0,0,One year,0,Electronic check,20.0,540.05,0,580.0,18.622413793103448,1,0.1817302377003869,1,0,Regular Customer,0,Budget Basic
2504-DSHIH,Male,1,1,0,23,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,0,Electronic check,86.8,1975.85,0,1996.3999999999999,85.90652173913043,3,0.45884466556108344,2,0,Regular Customer,2,At Risk Newcomers
0699-NDKJM,Female,0,1,0,57,0,0,DSL,1,1,1,0,1,1,Month-to-month,1,Bank transfer (automatic),58.75,3437.45,0,3348.75,60.30614035087719,5,0.6065505804311774,2,2,Loyal Customer,3,Growing Engaged
9286-BHDQG,Male,0,1,1,72,0,0,DSL,1,1,1,1,0,0,Two year,0,Credit card (automatic),45.25,3139.8,0,3258.0,43.608333333333334,4,0.5895522388059701,0,3,Very Loyal Customer,3,Growing Engaged
0230-WEQUW,Male,0,1,0,66,0,0,DSL,1,1,1,1,1,0,Two year,1,Bank transfer (automatic),56.6,3789.2,0,3735.6,57.41212121212121,5,0.6410862354892205,0,3,Very Loyal Customer,3,Growing Engaged
2040-LDIWQ,Male,0,1,1,65,1,1,DSL,0,1,1,1,1,1,Two year,1,Bank transfer (automatic),84.2,5324.5,0,5473.0,81.91538461538461,7,0.8113322277501381,0,3,Very Loyal Customer,1,Loyal High Value
6496-JDSSB,Female,0,0,0,8,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Bank transfer (automatic),80.0,624.6,0,640.0,78.075,2,0.32517965726920944,2,0,New Customer,2,At Risk Newcomers
9408-SSNVZ,Female,0,0,0,4,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.15,268.35,1,280.6,67.0875,1,0.23232448866777225,2,0,New Customer,2,At Risk Newcomers
4443-EMBNA,Female,0,1,0,71,1,1,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),24.75,1836.9,0,1757.25,25.871830985915494,2,0.433595909342178,0,0,Very Loyal Customer,0,Budget Basic
6469-MRVET,Male,0,1,1,1,1,0,No,0,0,0,0,0,0,One year,1,Electronic check,20.2,20.2,0,20.2,20.2,1,0.05276395798783858,1,0,New Customer,0,Budget Basic
0742-MOABM,Male,0,1,0,4,1,0,DSL,0,0,0,1,0,0,Month-to-month,0,Mailed check,50.05,179.35,1,200.2,44.8375,2,0.20732448866777223,2,1,New Customer,2,At Risk Newcomers
5961-VUSRV,Female,0,0,0,12,1,0,No,0,0,0,0,0,0,One year,1,Bank transfer (automatic),19.35,219.35,0,232.20000000000002,18.279166666666665,1,0.10087064676616915,1,0,New Customer,0,Budget Basic
6778-JFCMK,Male,0,0,0,24,0,0,DSL,1,0,0,0,1,1,One year,1,Mailed check,50.6,1288.75,0,1214.4,53.697916666666664,3,0.34340796019900494,1,0,Regular Customer,2,At Risk Newcomers
6341-JVQGF,Female,0,1,1,31,1,0,DSL,1,0,1,1,1,1,One year,1,Mailed check,81.15,2545.75,0,2515.65,82.12096774193549,6,0.602142067440575,1,2,Regular Customer,3,Growing Engaged
2232-DMLXU,Female,0,1,0,1,1,0,DSL,0,0,0,0,1,0,Month-to-month,0,Mailed check,55.2,55.2,1,55.2,55.2,2,0.2105168601437258,2,0,New Customer,2,At Risk Newcomers
4811-JBUVU,Male,0,0,0,30,1,1,Fiber optic,0,0,0,1,0,1,Month-to-month,1,Credit card (automatic),89.9,2723.15,0,2697.0,90.77166666666668,4,0.543200663349917,2,1,Regular Customer,3,Growing Engaged
0945-TSONX,Female,0,1,1,47,1,1,DSL,1,1,0,1,1,1,Two year,1,Credit card (automatic),85.3,4107.25,0,4009.1,87.38829787234043,7,0.7316473189607517,0,2,Loyal Customer,3,Growing Engaged
2651-ZCBXV,Male,0,0,0,54,1,1,Fiber optic,1,1,0,1,1,1,Two year,1,Credit card (automatic),108.0,5760.65,0,5832.0,106.6787037037037,7,0.8393449419568823,0,2,Loyal Customer,1,Loyal High Value
3316-UWXUY,Male,0,0,0,50,1,0,Fiber optic,1,1,0,1,0,1,Month-to-month,1,Credit card (automatic),93.5,4747.5,0,4675.0,94.95,5,0.6894002211166391,2,2,Loyal Customer,3,Growing Engaged
8937-RDTHP,Male,0,0,0,1,1,0,Fiber optic,1,0,0,0,0,1,Month-to-month,1,Mailed check,84.6,84.6,1,84.6,84.6,3,0.34969596462133773,2,0,New Customer,2,At Risk Newcomers
7083-MIOPC,Female,0,0,0,72,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),20.25,1566.9,0,1458.0,21.762500000000003,1,0.3816334991708126,0,0,Very Loyal Customer,0,Budget Basic
1984-GPTEH,Female,0,0,0,29,1,1,No,0,0,0,0,0,0,Month-to-month,0,Electronic check,25.15,702.0,0,729.3499999999999,24.20689655172414,2,0.240478164731896,2,0,Regular Customer,0,Budget Basic
1251-KRREG,Male,0,0,0,2,1,1,DSL,0,1,0,0,0,0,Month-to-month,1,Mailed check,54.4,114.1,1,108.8,57.05,3,0.25415975677169705,2,1,New Customer,2,At Risk Newcomers
0621-JFHOL,Female,0,0,0,10,0,0,DSL,0,0,0,1,0,0,Two year,1,Mailed check,29.6,299.05,0,296.0,29.905,1,0.1256080707573245,0,1,New Customer,0,Budget Basic
9903-LYSAB,Male,0,1,0,18,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,73.15,1305.95,0,1316.7,72.55277777777778,2,0.3487562189054727,2,0,Regular Customer,2,At Risk Newcomers
0094-OIFMO,Female,1,0,0,11,1,0,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,95.0,1120.3,1,1045.0,101.84545454545454,4,0.4721531232725263,2,1,New Customer,2,At Risk Newcomers
9227-UAQFT,Male,0,0,0,16,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.75,284.35,0,316.0,17.771875,1,0.12071586511885019,0,0,Regular Customer,0,Budget Basic
7301-ABVAD,Female,0,0,0,72,1,1,DSL,0,1,1,1,1,1,Two year,0,Bank transfer (automatic),86.6,6350.5,0,6235.2,88.20138888888889,7,0.8516998341625207,0,3,Very Loyal Customer,1,Loyal High Value
6614-FHDBO,Male,0,0,0,72,1,1,Fiber optic,0,1,1,1,1,1,Two year,0,Bank transfer (automatic),109.2,7878.3,0,7862.400000000001,109.42083333333333,7,0.9266583747927032,0,3,Very Loyal Customer,1,Loyal High Value
7576-ASEJU,Female,0,1,1,41,1,0,DSL,1,0,0,1,1,1,One year,1,Credit card (automatic),74.7,3187.65,0,3062.7000000000003,77.74756097560976,5,0.5853786622443339,1,1,Loyal Customer,3,Growing Engaged
9058-HRZSV,Female,1,1,0,65,1,0,Fiber optic,1,1,1,0,0,1,Month-to-month,0,Electronic check,94.4,6126.15,0,6136.0,94.24846153846153,5,0.7618297401879491,2,2,Very Loyal Customer,1,Loyal High Value
4522-AKYLR,Female,1,0,0,13,1,0,DSL,0,1,1,0,0,0,Month-to-month,1,Electronic check,54.8,731.3,0,712.4,56.25384615384615,3,0.30641238253178554,2,2,Regular Customer,2,At Risk Newcomers
